,,,,,,,,,,,,,,,
编码,品名,压力(壁厚),制造形式,连接形式,材料牌号,材料标准,规格标准,RCC-M,质保等级,公称直径,外径/Φ,单位,单重,单重单位,备注
SPE02789,非标90°弯头,2.24mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 2,QA1,1/4",Φ13.7,个,0.09,kg,
SPE02790,非标90°弯头,3.02mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 2,QA1,1/4",Φ13.7,个,0.09,kg,
SPE02792,非标90°弯头,1.65mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 3,QA2,1/4",Φ13.7,个,0.08,kg,
SPE02793,非标90°弯头,2.24mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 3,QA2,1/4",Φ13.7,个,0.09,kg,
SPE02794,非标90°弯头,3.02mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 3,QA2,1/4",Φ13.7,个,0.09,kg,
SPE02795,非标90°弯头,2.11mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 2,QA1,1/2",Φ21.3,个,0.1,kg,
SPE02796,非标90°弯头,2.77mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 2,QA1,1/2",Φ21.3,个,0.11,kg,
SPE02797,非标90°弯头,2.11mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 3,QA2,1/2",Φ21.3,个,0.1,kg,
SPE02798,非标90°弯头,2.11mm,SS,BW,022Cr17Ni12Mo2,CP05T3017,CP05T4010,RCC-M 3,QA2,1/2",Φ21.3,个,0.1,kg,
SPE02799,非标90°弯头,2.11mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 2,QA1,3/4",Φ26.7,个,0.13,kg,
SPE02800,非标90°弯头,2.87mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 2,QA1,3/4",Φ26.7,个,0.15,kg,
SPE02801,非标90°弯头,2.11mm,SS,BW,022Cr17Ni12Mo2,CP05T3017,CP05T4010,RCC-M 3,QA2,3/4",Φ26.7,个,0.13,kg,
SPE02802,非标90°弯头,2.11mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 3,QA2,3/4",Φ26.7,个,0.13,kg,
SPE02803,非标90°弯头,2.87mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 3,QA2,3/4",Φ26.7,个,0.15,kg,
SPE02804,非标90°弯头,2.77mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 2,QA1,1",Φ33.4,个,0.21,kg,
SPE02805,非标90°弯头,2.77mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 3,QA2,1",Φ33.4,个,0.21,kg,
SPE02806,非标90°弯头,2.77mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 2,QA1,1-1/2",Φ48.3,个,0.4,kg,
SPE02807,非标90°弯头,2.77mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 3,QA2,1-1/2",Φ48.3,个,0.4,kg,
SPE02808,非标90°弯头,2.77mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 2,QA1,2",Φ60.3,个,0.6,kg,
SPE02809,非标90°弯头,2.77mm,SS,BW,022Cr19Ni10,CP05T3017,CP05T4010,RCC-M 3,QA2,2",Φ60.3,个,0.6,kg,
SPE02810,非标90°弯头,3.18mm,SS,BW,022Cr17Ni12Mo2,CP05T3017,CP05T4010,RCC-M 3,QA2,2",Φ60.3,个,0.65,kg,
SPT03337,非标三通,2.24mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/4",Φ13.7,个,0.35,kg,
SPT03338,非标三通,3.02mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/4",Φ13.7,个,0.35,kg,
SPT03339,非标三通,1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1/4",Φ13.7,个,0.35,kg,
SPT03340,非标三通,2.24mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1/4",Φ13.7,个,0.35,kg,
SPT03341,非标三通,3.02mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1/4",Φ13.7,个,0.35,kg,
SPT03342,非标三通,2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/2",Φ21.3,个,0.4,kg,
SPT03343,非标三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/2",Φ21.3,个,0.4,kg,
SPT03344,非标三通,2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1/2",Φ21.3,个,0.4,kg,
SPT03345,非标三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1/2",Φ21.3,个,0.4,kg,
SPT03346,非标三通,2.11mm,FO,BW,022Cr17Ni12Mo2,CP05T3038,CP05T4010,RCC-M 3,QA2,1/2",Φ21.3,个,0.4,kg,
SPT03347,非标三通,2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,3/4",Φ26.7,个,0.66,kg,
SPT03348,非标三通,2.87mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,3/4",Φ26.7,个,0.66,kg,
SPT03349,非标三通,2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4",Φ26.7,个,0.66,kg,
SPT03350,非标三通,2.87mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4",Φ26.7,个,0.66,kg,
SPT03351,非标三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1",Φ33.4,个,1.4,kg,
SPT03352,非标三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1",Φ33.4,个,1.4,kg,
SPT03353,非标三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1-1/2",Φ48.3,个,2.2,kg,
SPT03354,非标三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,2",Φ60.3,个,2.5,kg,
SPT03356,非标三通,3.18mm,FO,BW,022Cr17Ni12Mo2,CP05T3038,CP05T4010,RCC-M 3,QA2,2",Φ60.3,个,2.5,kg,
SPT03357,非标三通,2.11mm,FO,BW,022Cr17Ni12Mo2,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4",Φ26.7,个,0.66,kg,
SPT03358,非标支架三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1",Φ33.4,个,3.4,kg,
SPT03359,非标支架三通,2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/2",Φ21.3,个,0.6,kg,
SPT03360,非标支架三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/2",Φ21.3,个,0.6,kg,
SPT03361,非标支架三通,2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,3/4",Φ26.7,个,0.8,kg,
SPT03362,非标支架三通,2.87mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,3/4",Φ26.7,个,0.8,kg,
SPT03363,非标支架三通,2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4",Φ26.7,个,0.8,kg,
SPT03364,非标支架三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1",Φ33.4,个,3.4,kg,
SPT03365,非标支架三通,1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/4",Φ13.7,个,0.5,kg,
SPT03366,非标支架三通,3.02mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/4",Φ13.7,个,0.5,kg,
SPT03367,非标支架三通,2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1/2",Φ21.3,个,0.6,kg,
SPT03368,非标支架三通,2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,2",Φ60.3,个,2.5,kg,
SPR03657,非标同心大小头,2.77mmx2.24mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/2"x1/4",Φ21.3xΦ13.7,个,0.09,kg,
SPR03658,非标同心大小头,2.65mmx1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/2"x1/4",Φ21.3xΦ13.7,个,0.09,kg,
SPR03659,非标同心大小头,2.11mmx1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1/2"x1/4",Φ21.3xΦ13.7,个,0.08,kg,
SPR03660,非标同心大小头,2.87mmx2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4"x1/2",Φ26.7xΦ21.3,个,0.1,kg,
SPR03661,非标同心大小头,2.11mmx2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4"x1/2",Φ26.7xΦ21.3,个,0.09,kg,
SPR03662,非标同心大小头,2.77mmx1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1"x1/4",Φ33.4xΦ13.7,个,0.16,kg,
SPR03663,非标同心大小头,2.77mmx2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,2"x1",Φ60.3xΦ33.4,个,0.32,kg,
SPR03664,非标同心大小头,2.77mmx2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,2"x1-1/2",Φ60.3xΦ48.3,个,0.32,kg,
SPR03665,非标同心大小头,2.77mmx2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,2"x3/4",Φ60.3xΦ26.7,个,0.32,kg,
SPR03666,非标同心大小头,2.77mmx2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1-1/2"x3/4",Φ48.3xΦ26.7,个,0.25,kg,
SPR03667,非标同心大小头,2.77mmx2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,2"x1",Φ60.3xΦ33.4,个,0.32,kg,
SPR03668,非标同心大小头,2.11mmx3.02mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4"x1/4",Φ26.7xΦ13.7,个,0.09,kg,
SPR03669,非标同心大小头,2.11mmx1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4"x1/4",Φ26.7xΦ13.7,个,0.09,kg,
SPR03670,非标偏心大小头,2.77mmx2.24mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/2"x1/4",Φ21.3xΦ13.7,个,0.09,kg,
SPR03671,非标偏心大小头,2.65mmx1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,1/2"x1/4",Φ21.3xΦ13.7,个,0.09,kg,
SPR03672,非标偏心大小头,2.11mmx1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1/2"x1/4",Φ21.3xΦ13.7,个,0.08,kg,
SPR03673,非标偏心大小头,2.87mmx2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4"x1/2",Φ26.7xΦ21.3,个,0.1,kg,
SPR03674,非标偏心大小头,2.11mmx2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4"x1/2",Φ26.7xΦ21.3,个,0.09,kg,
SPR03675,非标偏心大小头,2.77mmx1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1"x1/4",Φ33.4xΦ13.7,个,0.16,kg,
SPR03676,非标偏心大小头,2.77mmx2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,2"x1",Φ60.3xΦ33.4,个,0.32,kg,
SPR03677,非标偏心大小头,2.77mmx2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,2"x1-1/2",Φ60.3xΦ48.3,个,0.32,kg,
SPR03678,非标偏心大小头,2.77mmx2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 2,QA1,2"x3/4",Φ60.3xΦ26.7,个,0.32,kg,
SPR03679,非标偏心大小头,2.77mmx2.11mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,1-1/2"x3/4",Φ48.3xΦ26.7,个,0.25,kg,
SPR03680,非标偏心大小头,2.77mmx2.77mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,2"x1",Φ60.3xΦ33.4,个,0.32,kg,
SPR03681,非标偏心大小头,2.11mmx3.02mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4"x1/4",Φ26.7xΦ13.7,个,0.09,kg,
SPR03682,非标偏心大小头,2.11mmx1.65mm,FO,BW,022Cr19Ni10,CP05T3038,CP05T4010,RCC-M 3,QA2,3/4"x1/4",Φ26.7xΦ13.7,个,0.09,kg,
SPP00658,无缝钢管,34mm,SS,,P280GH,CP05T3026,API 5L,RCC-M 2,QA1,32",Φ813,M,,kg,
SPP00659,无缝钢管,34mm,SS,,P280GH(LBB),CP05T3026,API 5L,RCC-M 2,QA1,32",Φ813,M,,kg,采用LBB技术
SPF01292,对接焊法兰,CL150(SCH40),,RF/WN,16Mn,CP05T3025,ASME B16.5(CP05T2002),NA,QNCa,3/4",,个,,kg,
SPF01293,对接焊法兰,CL150(SCH40),,RF/WN,16Mn,CP05T3025,ASME B16.5(CP05T2002),NA,QNCa,1",,个,,kg,
SPF01294,对接焊法兰,CL150(SCH40),,RF/WN,16Mn,CP05T3025,ASME B16.5(CP05T2002),NA,QNCa,1-1/2",,个,,kg,
SPF01295,对接焊法兰,CL150(3.18mm),,RF/WN,16Mn,CP05T3025,ASME B16.5(CP05T2002),NA,QNCa,2",,个,,kg,
SPF01296,对接焊法兰,CL150(SCH10S),,RF/WN,S30403,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,1/2",,个,,kg,
SPF01297,对接焊法兰,CL150(SCH10S),,RF/WN,S31603,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,1/2",,个,,kg,
SPF01298,对接焊法兰,CL150(SCH10S),,RF/WN,S30403,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,3/4",,个,,kg,
SPF01299,对接焊法兰,CL150(SCH10S),,RF/WN,S31603,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,3/4",,个,,kg,
SPF01300,对接焊法兰,CL150(SCH10S),,RF/WN,S30403,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,1",,个,,kg,
SPF01301,对接焊法兰,CL150(SCH10S),,RF/WN,S30403,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,1-1/4",,个,,kg,
SPF01302,对接焊法兰,CL150(SCH10S),,RF/WN,S30403,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,1-1/2",,个,,kg,
SPF01303,对接焊法兰,CL150(SCH10S),,RF/WN,S31603,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,1-1/2",,个,,kg,
SPF01304,对接焊法兰,CL150(SCH10S),,RF/WN,S30403,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,2",,个,,kg,
SPF01305,对接焊法兰,CL150(SCH10S),,RF/WN,S31603,CP05T3023,ASME B16.5(CP05T2002),NA,QNCa,2",,个,,kg,
SPF01306,对接焊法兰,CL150(SCH40),,RF/WN,16Mn,CP05T3025,ASME B16.5(CP05T2002),NA,QNCa,1/2",,个,,kg,
SPF01307,对接焊法兰,CL150(SCH40),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,1/2",,个,,kg,
SPF01308,对接焊法兰,CL600(SCH80),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,1/2",,个,,kg,
SPF01309,对接焊法兰,CL1500(SCH80),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,1/2",,个,,kg,
SPF01310,对接焊法兰,CL300(SCH40),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 3,QA2,1/2",,个,,kg,
SPF01311,对接焊法兰,CL150(SCH40),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,3/4",,个,,kg,
SPF01312,对接焊法兰,CL1500(SCH80),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,3/4",,个,,kg,
SPF01313,对接焊法兰,CL150(SCH40),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 3,QA2,3/4",,个,,kg,
SPF01314,对接焊法兰,CL1500(SCH80),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,1",,个,,kg,
SPF01315,对接焊法兰,CL150(SCH40),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 3,QA2,1",,个,,kg,
SPF01316,对接焊法兰,CL300(SCH40),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 3,QA2,1",,个,,kg,
SPF01317,对接焊法兰,CL150(SCH40),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 3,QA2,1-1/2",,个,,kg,
SPF01318,对接焊法兰,CL150(3.18mm),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,2",,个,,kg,
SPF01319,对接焊法兰,CL600(SCH80),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,2",,个,,kg,
SPF01222,对接焊法兰,CL150(3.18mm),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 3,QA2,2",,个,,kg,压力(壁厚)一栏括号内为接管壁厚
SPF01320,对接焊法兰,CL900(SCH80),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,1/2",,个,,kg,
SPF01321,对接焊法兰,CL1500(SCH160),,RF/WN,P280GH,CP05T3052,ASME B16.5(CP05T2002),RCC-M 2,QA1,2",,个,,kg,
SPE02811,45°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1",Φ33.4,个,,kg,
SPE02812,45°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/2",Φ48.3,个,,kg,
SPE02813,45°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/4",Φ42.2,个,,kg,
SPE02814,45°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,2",Φ60.3,个,,kg,
SPE02815,90°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1",Φ33.4,个,,kg,
SPE02816,90°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/2",Φ48.3,个,,kg,
SPE02817,90°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/4",Φ42.2,个,,kg,
SPE02818,90°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,2",Φ60.3,个,,kg,
SPK00651,管帽,SCH40,EM,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1",Φ33.4,个,,kg,
SPK00652,管帽,SCH40,EM,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/2",Φ48.3,个,,kg,
SPK00653,管帽,SCH40,EM,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/4",Φ42.2,个,,kg,
SPK00654,管帽,SCH40,EM,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,2",Φ60.3,个,,kg,
SPT03369,等径三通,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1",Φ33.4,个,,kg,
SPT03370,等径三通,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/2",Φ48.3,个,,kg,
SPT03371,等径三通,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/4",Φ42.2,个,,kg,
SPT03372,等径三通,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,2",Φ60.3,个,,kg,
SPR03684,同心大小头,SCH40xSCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,2"x3/4",Φ60.3xΦ26.7,个,,kg,
SPR03685,同心大小头,SCH40xSCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,2"x1-1/4",Φ60.3xΦ42.2,个,,kg,
SPR03686,同心大小头,SCH40xSCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1"x1/2",Φ33.4xΦ21.3,个,,kg,
SPR03687,同心大小头,SCH40xSCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1"x3/4",Φ33.4xΦ26.7,个,,kg,
SPE02819,45°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,1",Φ33.4,个,,kg,
SPE02820,45°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,1-1/2",Φ48.3,个,,kg,
SPE02821,45°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,2",Φ60.3,个,,kg,
SPE01450,90°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,1",Φ33.4,个,,kg,
SPE02778,90°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,1-1/2",Φ48.3,个,,kg,
SPE02791,90°长半径弯头,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,2",Φ60.3,个,,kg,
SPK00655,管帽,SCH40,EM,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,1",Φ33.4,个,,kg,
SPK00656,管帽,SCH40,EM,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,1-1/2",Φ48.3,个,,kg,
SPK00657,管帽,SCH40,EM,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,2",Φ60.3,个,,kg,
SPT03373,等径三通,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,1",Φ33.4,个,,kg,
SPT03374,等径三通,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,1-1/2",Φ48.3,个,,kg,
SPT03355,等径三通,SCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,2",Φ60.3,个,,kg,
SPR03688,同心大小头,SCH40xSCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,2"x1",Φ60.3xΦ33.4,个,,kg,
SPR03689,同心大小头,SCH40xSCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,2"x1-1/4",Φ60.3xΦ42.2,个,,kg,
SPR03649,同心大小头,SCH40xSCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,2"x1-1/2",Φ60.3xΦ48.3,个,,kg,
SPR03636,同心大小头,SCH40xSCH40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,1-1/2"x1",Φ48.3xΦ33.4,个,,kg,
SPF01322,对接焊法兰,CL300(SCH40S),,RF/WN,022Cr19Ni10,CP05T3038,ASME B16.5(CP05T2002),RCC-M 2,QA1,1/2",,个,,kg,
SPF01323,对接焊法兰,CL150(SCH10S),,RF/WN,022Cr19Ni10,CP05T3038,ASME B16.5(CP05T2002),RCC-M 3,QA2,1/2",,个,,kg,
SPF01324,对接焊法兰,CL600(SCH40S),,RF/WN,022Cr19Ni10,CP05T3038,ASME B16.5(CP05T2002),RCC-M 3,QA2,1/2",,个,,kg,
SPF01325,对接焊法兰,CL150(SCH10S),,RF/WN,022Cr19Ni10,CP05T3038,ASME B16.5(CP05T2002),RCC-M 2,QA1,3/4",,个,,kg,
SPF01326,对接焊法兰,CL300(SCH40S),,RF/WN,022Cr19Ni10,CP05T3038,ASME B16.5(CP05T2002),RCC-M 2,QA1,3/4",,个,,kg,
SPF01327,对接焊法兰,CL1500(SCH80S),,RF/WN,022Cr19Ni10,CP05T3038,ASME B16.5(CP05T2002),RCC-M 2,QA1,3/4",,个,,kg,
SPF01328,对接焊法兰,CL600(SCH40S),,RF/WN,022Cr19Ni10,CP05T3038,ASME B16.5(CP05T2002),RCC-M 3,QA2,3/4",,个,,kg,
SPF01329,对接焊法兰,CL150(SCH10S),,RF/WN,022Cr19Ni10,CP05T3038,ASME B16.5(CP05T2002),RCC-M 2,QA1,1",,个,,kg,
SPF01330,对接焊法兰,CL150(SCH10S),,RF/WN,022Cr19Ni10,CP05T3038,ASME B16.5(CP05T2002),RCC-M 2,QA1,2",,个,,kg,
SPF01331,对接焊法兰,CL150(SCH40S),,RF/WN,022Cr25Ni7Mo4N,CP05T3091,ASME B16.5(CP05T2002),RCC-M 3,QA2,1",,个,,kg,
SPF01332,对接焊法兰,CL1500(SCH160S),,RF/WN,026Cr18Ni12Mo2N,CP05T3038,ASME B16.5(CP05T2002),RCC-M 2,QA1,1/2",,个,,kg,
SPE02822,45°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1/2",Φ21.3,个,,kg,
SPE02823,45°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,3/4",Φ26.7,个,,kg,
SPE02824,45°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1",Φ33.4,个,,kg,
SPE02825,45°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/2",Φ48.3,个,,kg,
SPE02826,45°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,2",Φ60.3,个,,kg,
SPE02827,90°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1/2",Φ21.3,个,,kg,
SPE02828,90°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,3/4",Φ26.7,个,,kg,
SPE02829,90°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1",Φ33.4,个,,kg,
SPE02830,90°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,1-1/2",Φ48.3,个,,kg,
SPE02831,90°长半径弯头,SCH80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,2",Φ60.3,个,,kg,
SPK00658,管帽,SCH80,EM,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,2",Φ60.3,个,,kg,
