noun_hash,noun_name,attr_hashes,attr_names,count
0x00000BFE,,0x00558643,ANTNI,1
0x00000C62,,0x00558657,UNTNI,1
0x00000A0B,,0x0055866F,ROTNI,1
0x00000CEB,,0x00558674,WOTNI,1
0x000009BA,,0x005586B3,ERTNI,1
0x00000B26,,0x005586EC,HTTNI,1
0x00000BC6,,0x005586F7,STTNI,1
0x00000BDF,,0x005586FB,WTTNI,1
0x00000E19,,0x005586FD,YTTNI,1
0x00000245,,0x00558900;0x00558902, MUNI;BMUNI,2
0x000000C9,,0x0055B2DF;0x0055B2ED, EIOI;NEIOI,2
0x000002E9,,0x0055B408;0x0055B41A, PIOI;RPIOI,2
0x00000389,,0x0055B459;0x0055B46D, SIOI;TSIOI,2
0x00000F5C,,0x0056FB7B,SOPSI,1
0x00000945,,0x0056FB7B,SOPSI,1
0x00000215,,0x00579C24;0x00579D68;0x00579D71,  SUI; LSUI;ILSUI,3
0x000003F7,,0x00579E40;0x00579E49, TSUI;ITSUI,2
0x00000A6B,,0x005DA3BB,NAUNJ,1
0x00000B88,,0x005DA3EE,KCUNJ,1
0x00000977,,0x0061A0F3,ERAAK,1
0x000009CB,,0x0061A37C,FOBAK,1
0x00000F2A,,0x0061A3A0,OPBAK,1
0x0000066E,,0x0061A3F6,TSBAK,1
0x0000032C,,0x0061A6A0, RCAK,1
0x0000109B,,0x0061A6DF,ITCAK,1
0x00000DEC,,0x0061A6EF,YTCAK,1
0x00000B9E,,0x0061A7F3,OCDAK,1
0x00000EE3,,0x0061A97E,ERDAK,1
0x00001130,,0x0061A9A8,TSDAK,1
0x00000763,,0x0061BEAD,ACLAK,1
0x00000C6B,,0x0061BFA0,ALLAK,1
0x00000EF6,,0x0061C1A9,IDMAK,1
0x00000783,,0x0061C235,NIMAK,1
0x00000728,,0x0061C235,NIMAK,1
0x00000AAF,,0x0061C3B5,TWMAK,1
0x0000059F,,0x0061D473,MTSAK,1
0x00001063,,0x0061DA20,HTUAK,1
0x00000A0C,,0x0061DC7C,ROVAK,1
0x00000105,,0x0061E10E;0x0061E121, EXAK;SEXAK,2
0x000009F8,,0x0061E38D,RAYAK,1
0x000009FC,,0x0061E3DE,RDYAK,1
0x00001039,,0x0061E50A,UOYAK,1
0x0000096D,,0x0061E57E,BTYAK,1
0x00000919,,0x0061F06B,ROBBK,1
0x00000A54,,0x0061FE01,MIGBK,1
0x00000A60,,0x00620B67,NALBK,1
0x00000E60,,0x00620BB3,IDLBK,1
0x00000FB4,,0x00620C1D,GHLBK,1
0x00000858,,0x00620C3F,NILBK,1
0x00000E71,,0x00620CA6,IMLBK,1
0x00000F35,,0x00620CFD,OPLBK,1
0x0000104A,,0x00620D72,XTLBK,1
0x0000034F,,0x006213C9;0x006215AF;0x006215B4,  OBK; ROBK;EROBK,3
0x000002F1,,0x00621579, POBK,1
0x00000F3C,,0x00621E13,OPRBK,1
0x00000A0E,,0x0062215B,RTSBK,1
0x00000373,,0x00623ACF;0x00623AD4, SACK;ESACK,2
0x00000032,,0x00624CD8;0x00624CE1, AHCK;IAHCK,2
0x00000E38,,0x0062517F,CRICK,1
0x000010B7,,0x0062570B,SPKCK,1
0x00000C17,,0x00625845,IALCK,1
0x00000233,,0x00625980, MLCK,1
0x0000054B,,0x00625988,HMLCK,1
0x00000944,,0x006259C9,SOLCK,1
0x00000470,,0x00625E76,AFNCK,1
0x000005B6,,0x00625F25,NLNCK,1
0x0000047C,,0x00625F33,AMNCK,1
0x0000027A,,0x006260AC;0x00626226;0x00626234,  OCK; NOCK;NNOCK,3
0x00001080,,0x00626239,SNOCK,1
0x00000D5A,,0x006262A4,RROCK,1
0x000010B9,,0x00626530,VOPCK,1
0x00000BAB,,0x006270CF;0x006270DE, RTCK;ORTCK,2
0x00000AC0,,0x006273E2,DTUCK,1
0x00000ED4,,0x0062925D,DLEDK,1
0x0000065B,,0x00629546,TLFDK,1
0x00000343,,0x00629C79;0x00629E5F;0x00629E64,  IDK; RIDK;ERIDK,3
0x000005E8,,0x00629E8A,PSIDK,1
0x0000035A,,0x0062B24E;0x0062B260, RPDK;RRPDK,2
0x00000E67,,0x0062B68F,IDRDK,1
0x0000041A,,0x0062D294;0x0062D4E6;0x0062D4EB,  AEK; VAEK;EVAEK,3
0x00000626,,0x0062D349,SFAEK,1
0x00000AC2,,0x0062D371,EHAEK,1
0x0000083F,,0x0062D50A,IWAEK,1
0x0000009F,,0x0062F805, DNEK,1
0x00000B07,,0x0062F819,TDNEK,1
0x00000F21,,0x0062F89A,NINEK,1
0x00001037,,0x0062F943,UONEK,1
0x00000A3E,,0x0062F99F,ESNEK,1
0x00000E49,,0x00630AD0,ETTEK,1
0x00000102,,0x00630E61;0x00630EE8;0x00630EF4,  VEK; EVEK;LEVEK,3
0x00000B97,,0x00630EF6,NEVEK,1
0x000006FD,,0x0063104D,FRVEK,1
0x00000EDB,,0x00631469,ECXEK,1
0x00000F26,,0x0063163D,NTXEK,1
0x00000E5A,,0x00631FEC,IDAFK,1
0x000009CA,,0x00632112,FOAFK,1
0x00000E5B,,0x006322C5,IDBFK,1
0x000009CC,,0x006323EB,FOBFK,1
0x00000D22,,0x006326CA,LOCFK,1
0x00000A51,,0x006326CA,LOCFK,1
0x0000106A,,0x006326CC,NOCFK,1
0x000002E1,,0x006329B2;0x006329C4, PDFK;RPDFK,2
0x00000284,,0x00634AC3;0x00634BA8,NEPFK; NPFK,2
0x00000054,,0x00634FFB;0x00635008, ARFK;MARFK,2
0x00000934,,0x006354E7,RTSFK,1
0x00000BE5,,0x006354EE,YTSFK,1
0x00000A83,,0x006354EE,YTSFK,1
0x000002D3,,0x00636E0A, PAGK,1
0x00000A71,,0x00639539,NIOGK,1
0x000000B3,,0x00639CE2;0x00639D2F,DARGK; DRGK,2
0x000007DB,,0x0063A528,PYTGK,1
0x0000091A,,0x0063BDBD,ROBHK,1
0x00000023,,0x0063C4A1;0x0063C4BC;0x0063C4C0,  EHK; AEHK;DAEHK,3
0x000001A8,,0x0063C594;0x0063C59B, IEHK;GIEHK,2
0x000004CC,,0x0063D076,EDIHK,1
0x00000B08,,0x00641822,THGIK,1
0x00000D81,,0x00641955,CTGIK,1
0x000006DC,,0x00641955,CTGIK,1
0x000001B6,,0x0064284C;0x0064293F;0x00642953,  MIK; IMIK;TIMIK,3
0x00000C57,,0x006429DB,UNMIK,1
0x00000310,,0x00642BC0;0x0065BE5A;0x0065BE63,TENIK; PTNK;IPTNK,3
0x00000659,,0x00642C2C,TINIK,1
0x00000632,,0x00642C4E;0x00642C61, KNIK;SKNIK,2
0x00000913,,0x00642C60,RKNIK,1
0x00000CD2,,0x00642C61,SKNIK,1
0x00000EC0,,0x00642C66,XKNIK,1
0x000003F0,,0x00643962;0x00643B7E;0x00643B92,  SIK; TSIK;TTSIK,3
0x000003B3,,0x00643B63;0x00643B78, SSIK;USSIK,2
0x00000062,,0x006458EB;0x006458EC, BCJK;ABCJK,2
0x00000265,,0x0064B828, NIKK,1
0x00000270,,0x0064C0B3, NLKK,1
0x00000411,,0x0064C9FB;0x0064CA0F, UOKK;TUOKK,2
0x000001C3,,0x0064D41B;0x0064D435, ISKK;ZISKK,2
0x00000303,,0x0064D4D8;0x0064D4DD, PSKK;EPSKK,2
0x000001DE,,0x0064F3BF;0x0064F3C4, LCLK;ELCLK,2
0x000010F1,,0x0064F3D3,TLCLK,1
0x00000D27,,0x0064F41C,LOCLK,1
0x00000A52,,0x0064F41C,LOCLK,1
0x0000106E,,0x0064F41E,NOCLK,1
0x00000A2D,,0x0064F648,AIDLK,1
0x00000024,,0x0064F848;0x0064F84C, AELK;DAELK,2
0x0000053A,,0x0064F9AE,GNELK,1
0x00000EA8,,0x0064F9BB,TNELK,1
0x00000C37,,0x0064FCFB,ORFLK,1
0x00000386,,0x00650592;0x006505A6, SILK;TSILK,2
0x00000288,,0x00651815;0x006518FA,NEPLK; NPLK,2
0x00000939,,0x00652239,RTSLK,1
0x00000BEA,,0x00652240,YTSLK,1
0x00000A84,,0x00652240,YTSLK,1
0x0000073A,,0x0065232C,RBTLK,1
0x000002CF,,0x00652479, OTLK,1
0x00000EB6,,0x00653C48,TXAMK,1
0x00000989,,0x00654422,ERDMK,1
0x00000EE6,,0x0065443D,ESDMK,1
0x00000CEF,,0x00654451,YSDMK,1
0x00000B64,,0x006546FA,DREMK,1
0x000006F2,,0x006546FC,FREMK,1
0x00001081,,0x00654709,SREMK,1
0x00000B0A,,0x0065470A,TREMK,1
0x0000061A,,0x0065526C,RRIMK,1
0x000004DA,,0x006587EE;0x006587F3, MANK;EMANK,2
0x00001094,,0x00659063,ELDNK,1
0x0000002E,,0x006594E7;0x006594F9, AFNK;RAFNK,2
0x00000B89,,0x0065A330,LAKNK,1
0x00000AD7,,0x0065A330,LAKNK,1
0x00000F0C,,0x0065A366,LCKNK,1
0x000007C3,,0x0065A384,ODKNK,1
0x000008C3,,0x0065A39C,LEKNK,1
0x0000073D,,0x0065A40E,RIKNK,1
0x00000B2D,,0x0065A45B,NLKNK,1
0x00000DB1,,0x0065A4CB,RPKNK,1
0x0000099B,,0x0065A4F4,ERKNK,1
0x000006F3,,0x0065A4F5,FRKNK,1
0x000006C1,,0x0065A507,XRKNK,1
0x000006CD,,0x0065A508,YRKNK,1
0x00000BC1,,0x0065A552,RUKNK,1
0x0000094B,,0x0065A553,SUKNK,1
0x000006FE,,0x0065A561,FVKNK,1
0x000006AD,,0x0065A58C,VWKNK,1
0x00000677,,0x0065A7E3;0x0065A7F7, SLNK;TSLNK,2
0x00000876,,0x0065B0B4,PUONK,1
0x00000F72,,0x0065B344,XRPNK,1
0x00000306,,0x0065BB81;0x0065BB84, PSNK;CPSNK,2
0x0000001E,,0x0065D93F;0x0065D953, ACOK;TACOK,2
0x000004AE,,0x0065DA1B,DICOK,1
0x000001D1,,0x0065DA4D, KCOK,1
0x0000081D,,0x0065DA56,IKCOK,1
0x00000618,,0x0065DAE6,RPCOK,1
0x0000051C,,0x0065DB10,FRCOK,1
0x00000DF1,,0x0065DB59,YTCOK,1
0x0000000F,,0x0065DBFD;0x0065DCF0;0x0065DCF1,  DOK; IDOK;AIDOK,3
0x00000122,,0x0065E251;0x0065E25D, FFOK;LFFOK,2
0x00000699,,0x0065E525,VEGOK,1
0x000005AF,,0x0065E538,NFGOK,1
0x000006A0,,0x0065E5E2,VLGOK,1
0x00000637,,0x0065E5FA,SMGOK,1
0x000005EB,,0x0065E720,PXGOK,1
0x000000C7,,0x0065E7E8;0x0065E7F1, EHOK;IEHOK,2
0x0000039E,,0x0065FB50;0x0065FD51;0x0065FD56,  OOK; SOOK;ESOOK,3
0x00000D76,,0x006612D6,AGWOK,1
0x00000F41,,0x006613D7,OPWOK,1
0x000009C4,,0x00661403,ERWOK,1
0x00000643,,0x00662269,SSAPK,1
0x00000A8D,,0x0066393C,CTIPK,1
0x000003A3,,0x00664A34;0x00664A3D, SOPK;ISOPK,2
0x000004EB,,0x00664A39;0x00664A4C,ESOPK;XSOPK,2
0x000005C3,,0x00664A42;0x00664A4D,NSOPK;YSOPK,2
0x0000068E,,0x00664A49;0x00664A4E,USOPK;ZSOPK,2
0x0000090B,,0x00665121,RCRPK,1
0x00000B6A,,0x0066512F,EDRPK,1
0x00000FE2,,0x006651BF,NIRPK,1
0x0000086E,,0x0066522C,OMRPK,1
0x00000667,,0x00665267,TORPK,1
0x00000A56,,0x00666D61,NAAQK,1
0x00000535,,0x00666EB9,GNAQK,1
0x0000091C,,0x006671B8,ROBQK,1
0x000005BB,,0x0066748D,NOCQK,1
0x00000512,,0x006695BE,FFOQK,1
0x0000091E,,0x0066BE9B,ROBRK,1
0x00000119,,0x0066C621;0x0066C626, FERK;EFERK,2
0x000005CB,,0x0066C630,OFERK,1
0x000005B0,,0x0066C64A,NGERK,1
0x000004E6,,0x0066D2E9,ESIRK,1
0x0000053F,,0x0066F490,GNURK,1
0x00000F15,,0x00670EBD,LSCSK,1
0x000007A9,,0x006713AB,ELESK,1
0x00000602,,0x00671583,RBFSK,1
0x00000033,,0x00671B08;0x00671B18, AHSK;PAHSK,2
0x0000004E,,0x006731D0;0x006731D3, APSK;CAPSK,2
0x000010E5,,0x006731E4,TAPSK,1
0x000002CD,,0x00673767;0x006738FC;0x00673900,  RSK; ORSK;DORSK,3
0x00000418,,0x00673D19;0x00673F50;0x00673F52,  TSK; UTSK;BUTSK,3
0x0000036C,,0x00673EFF;0x00673F04, RTSK;ERTSK,2
0x00000D4A,,0x00673FCA,NYTSK,1
0x00000EF8,,0x006743AC,IHVSK,1
0x000004B9,,0x0067469B,DIWSK,1
0x0000110D,,0x006746D2,EKWSK,1
0x0000019B,,0x006753E1;0x006754D4;0x006754E0,  ATK; IATK;LIATK,3
0x00000E40,,0x00675596,EPATK,1
0x0000091F,,0x00675861,ROBTK,1
0x00000E9C,,0x00675B3A,ROCTK,1
0x00000337,,0x0067612B;0x00676138, RETK;MRETK,2
0x00000831,,0x00676134,IRETK,1
0x00000B1A,,0x006768C6,CIHTK,1
0x00000AC8,,0x00676C0D,EMITK,1
0x00000585,,0x00676CD1,LTITK,1
0x000000D2,,0x006773BB;0x006773C9, ELTK;NELTK,2
0x000002F7,,0x00677D6F, POTK,1
0x000003F6,,0x0067893F;0x0067894B;0x0067894E, TSTK;LTSTK;OTSTK,3
0x00000B90,,0x006792AE,LAWTK,1
0x000009C6,,0x00679472,ERWTK,1
0x0000080D,,0x0067C7B4,ERNUK,1
0x0000032B,,0x0067EF8D;0x0067EF96, RAVK;IRAVK,2
0x00000D4E,,0x0067F8AF,PWDVK,1
0x0000038C,,0x00680670;0x00680679, SIVK;ISIVK,2
0x0000020A,,0x006816C9;0x006816DE, LOVK;ULOVK,2
0x00000B49,,0x00681D6F,AUQVK,1
0x00000886,,0x00683B91,TIAWK,1
0x00000FCD,,0x00683BDA,LLAWK,1
0x00000AA2,,0x006851D2,TDIWK,1
0x00000018,,0x00686541,  PWK,1
0x00000581,,0x0068DBA3,LOCYK,1
0x00000E53,,0x0068DC5A,FVCYK,1
0x00000612,,0x0068DDE0,RIDYK,1
0x00000969,,0x0068E48D,ZRFYK,1
0x00000B1E,,0x0068F53B,COLYK,1
0x00000E02,,0x0068F5D8,YTLYK,1
0x00000682,,0x0068F610;0x0068F615;0x0068F624, WLYK;EWLYK;TWLYK,3
0x00000E54,,0x0068FBAD,FVNYK,1
0x0000052C,,0x0068FFB0,GFPYK,1
0x00001136,,0x0069011C,TSPYK,1
0x0000062D,,0x00691123,SIVYK,1
0x00000D2E,,0x00692886,LOCZK,1
0x00000614,,0x00692AB1;0x00692AC3, IDZK;RIDZK,2
0x0000114E,,0x0069429B,TSLZK,1
0x00001133,,0x0069429B,TSLZK,1
0x00000AF9,,0x006947FA,RPNZK,1
0x00000F06,,0x00694893,IVNZK,1
0x00000CA9,,0x00694DD9,IRPZK,1
0x0000062E,,0x00695E06,SIVZK,1
0x0000082E,,0x0069C29A,IRCAL,1
0x00000956,,0x0069D34F,TNIAL,1
0x00000606,,0x0069D80C,REKAL,1
0x00000B27,,0x0069E040,LBNAL,1
0x00000A79,,0x0069E05E,OCNAL,1
0x00000C8B,,0x0069E147,ELNAL,1
0x00000C59,,0x0069E18D,UNNAL,1
0x00000C71,,0x0069E1AF,APNAL,1
0x00000740,,0x0069E22C,RTNAL,1
0x00000E07,,0x0069E233,YTNAL,1
0x0000040B,,0x0069E235;0x0069E23B, UNAL;FUNAL,2
0x00000A96,,0x0069E272,GWNAL,1
0x000010A6,,0x0069E614,SCPAL,1
0x00000F71,,0x0069E64F,XEPAL,1
0x00000422,,0x0069E802;0x0069E803, VPAL;AVPAL,2
0x00000A02,,0x0069EC9D,RKRAL,1
0x0000112B,,0x0069ED26,TPRAL,1
0x00001031,,0x0069ED26,TPRAL,1
0x00000A68,,0x0069F13D,NATAL,1
0x00000C80,,0x0069F185,EDTAL,1
0x00000E68,,0x0069F189,IDTAL,1
0x000004B5,,0x0069F20B,DITAL,1
0x00000C91,,0x0069F25D,ELTAL,1
0x00000290,,0x0069F28E;0x0069F29D, NTAL;ONTAL,2
0x0000095E,,0x0069F2BF,VOTAL,1
0x00000CEA,,0x0069F2C0,WOTAL,1
0x00000EBB,,0x0069F2D9,UPTAL,1
0x00000367,,0x0069F2FA;0x0069F2FF, RTAL;ERTAL,2
0x00000A14,,0x0069F35D,RUTAL,1
0x00000844,,0x0069F38A,IWTAL,1
0x00000448,,0x0069F39C;0x0069F3B0, XTAL;TXTAL,2
0x00000060,,0x0069FC93;0x0069FCA1, AXAL;NAXAL,2
0x00000907,,0x0069FCA5,RAXAL,1
0x0000006D,,0x0069FCAE;0x0069FCBD, BXAL;OBXAL,2
0x000000BC,,0x0069FCE4;0x0069FCE9, DXAL;EDXAL,2
0x00000B81,,0x0069FD23,IFXAL,1
0x00000C49,,0x0069FD65,UHXAL,1
0x000005DF,,0x0069FDCC,PLXAL,1
0x00000CA8,,0x0069FDE0,IMXAL,1
0x000004C4,,0x0069FE11,DOXAL,1
0x00000CB1,,0x0069FE34,LPXAL,1
0x0000092A,,0x0069FE3A,RPXAL,1
0x00000D8B,,0x0069FE63,ERXAL,1
0x00000D33,,0x0069FE85,LSXAL,1
0x00001116,,0x0069FE94;0x0069FEA6, TXAL;RTXAL,2
0x00000C14,,0x0069FE99,ETXAL,1
0x00000419,,0x0069FEAF;0x0069FEC2, UXAL;SUXAL,2
0x00000BB9,,0x0069FED9,OVXAL,1
0x00000F92,,0x0069FEE6,AWXAL,1
0x00000563,,0x006A0838,KCABL,1
0x00000628,,0x006A4185,SFUBL,1
0x00000FD9,,0x006A582D,NEBCL,1
0x0000107A,,0x006A7DF0,OLOCL,1
0x00000C5C,,0x006A7E2C,UNOCL,1
0x0000040F,,0x006A7ED4;0x006A7EE2, UOCL;NUOCL,2
0x00000F0B,,0x006AA4D8,LCBDL,1
0x00000634,,0x006AA5BF;0x006AA5D2, LBDL;SLBDL,2
0x00000A23,,0x006AD79A,SYSDL,1
0x000006F6,,0x006B0FC4,FRLEL,1
0x00000065,,0x006B10B1;0x006B10E7;0x006B10EC,  MEL; BMEL;EBMEL,3
0x00000764,,0x006B111E,ADMEL,1
0x00000200,,0x006B11F5;0x006B11FE, LMEL;ILMEL,2
0x00000BF7,,0x006B122C,ANMEL,1
0x00000E04,,0x006B12E6,YTMEL,1
0x00000C5F,,0x006B2356,UNSEL,1
0x0000075F,,0x006B23A7,UQSEL,1
0x000009B7,,0x006B23B2,ERSEL,1
0x00000321,,0x006B3D4E;0x006B3D60, RAFL;RRAFL,2
0x00000855,,0x006B4AA6,NIFFL,1
0x00000181,,0x006B5B78, GLFL,1
0x00000CDF,,0x006BDC8A,UOCHL,1
0x000002E3,,0x006C2C4C;0x006C2C5B, PDIL;OPDIL,2
0x00000D14,,0x006C2C8A,HRDIL,1
0x00000A5A,,0x006C2D9E,NAEIL,1
0x00000A5C,,0x006C3077,NAFIL,1
0x00000903,,0x006C4743,RANIL,1
0x00000C7E,,0x006C4751,EBNIL,1
0x0000080B,,0x006C47BD,EFNIL,1
0x00000B80,,0x006C47C1,IFNIL,1
0x00000C48,,0x006C4803,UHNIL,1
0x000005DE,,0x006C486A,PLNIL,1
0x000004C3,,0x006C48AF,DONIL,1
0x00000CB0,,0x006C48D2,LPNIL,1
0x00000F3A,,0x006C48D5,OPNIL,1
0x00000926,,0x006C48D8,RPNIL,1
0x00000D32,,0x006C4923,LSNIL,1
0x00000C13,,0x006C4937,ETNIL,1
0x00000E4B,,0x006C496D,EVNIL,1
0x00000BB8,,0x006C4977,OVNIL,1
0x00000801,,0x006C5463,CRRIL,1
0x00000E88,,0x006C546F,ORRIL,1
0x00000C77,,0x006C55C1,BDSIL,1
0x00000CED,,0x006C55F2,XESIL,1
0x00000A6D,,0x006C60E0,NAWIL,1
0x00000113,,0x006D14C0;0x006D14CC, FELL;LFELL,2
0x0000012C,,0x006D2024;0x006D2030, FILL;LFILL,2
0x00000230,,0x006D20E1;0x006D20EA, MILL;IMILL,2
0x00000CBF,,0x006D2E1F,OCNLL,1
0x00000BA4,,0x006D2E1F,OCNLL,1
0x000002EE,,0x006D2F6F;0x006D2F74, PNLL;EPNLL,2
0x00001134,,0x006D2FD4,TSNLL,1
0x00000EB1,,0x006D2FD4,TSNLL,1
0x000009C0,,0x006D4672,ERVLL,1
0x00000616,,0x006D5A1D,ROBML,1
0x0000102D,,0x006DF81D,TADOL,1
0x00000B66,,0x006DF85F,EDDOL,1
0x000000C0,,0x006DF875;0x006DF879, EDOL;DEDOL,2
0x00000E98,,0x006DF887,REDOL,1
0x000004AF,,0x006DF8E5,DIDOL,1
0x0000098B,,0x006DF9D9,ERDOL,1
0x0000040A,,0x006DFA25;0x006DFA31, UDOL;LUDOL,2
0x000001B3,,0x006DFDA0;0x006DFE93,  FOL; IFOL,2
0x000000DB,,0x006E1216;0x006E1224, EMOL;NEMOL,2
0x00000C96,,0x006E29A0,ELUOL,1
0x0000025B,,0x006E4924, NEPL,1
0x00000856,,0x006E4B84,NIFPL,1
0x00000AD0,,0x006E5983,FGKPL,1
0x00000811,,0x006E5983,FGKPL,1
0x000009FF,,0x006E598F,RGKPL,1
0x00000129,,0x006EE7C4;0x006EE7D0, FGRL;LFGRL,2
0x000001F5,,0x006EE866;0x006EE86B, LGRL;ELGRL,2
0x00000C88,,0x006EF3CF,ELKRL,1
0x00000349,,0x006EF46C, RKRL,1
0x00000676,,0x006EF49B,TSKRL,1
0x00001048,,0x006F2DAE,XTDSL,1
0x00000646,,0x006F3067,SSESL,1
0x00000493,,0x006F43DA,COLSL,1
0x00000FDB,,0x006F56C6,NESSL,1
0x00001045,,0x006F59A9,XETSL,1
0x0000082C,,0x006F5AC3,IPTSL,1
0x00001148,,0x006F5ACD,SPTSL,1
0x000009BE,,0x006F5AF5,ERTSL,1
0x00000845,,0x006F5BB6,IYTSL,1
0x000008DA,,0x006F5BB9,LYTSL,1
0x000008F7,,0x006F5BBD,PYTSL,1
0x00001149,,0x006F5BC0,SYTSL,1
0x000000BD,,0x006F7332;0x006F7339, EBTL;GEBTL,2
0x000001E1,,0x006F76C8;0x006F76CD, LCTL;ELCTL,2
0x0000025E,,0x006F7CB0;0x006F7CB4, NETL;DNETL,2
0x000008AE,,0x006F8F7E,HCLTL,1
0x00000BA1,,0x006F8F85,OCLTL,1
0x000000D3,,0x006F8FAC;0x006F8FBA, ELTL;NELTL,2
0x00000CC6,,0x006F8FD6,OFLTL,1
0x00001018,,0x006F907C,SLLTL,1
0x0000114D,,0x006F913A,TSLTL,1
0x00000D03,,0x006F9144,CTLTL,1
0x00000A8E,,0x006F9144,CTLTL,1
0x00000F05,,0x006F9180,IVLTL,1
0x0000007E,,0x006F9801;0x006F9810, COTL;OCOTL,2
0x00000190,,0x006F9888;0x006F988D, HOTL;EHOTL,2
0x00000206,,0x006F98F4;0x006F98F9, LOTL;ELOTL,2
0x00000E2E,,0x006F9961,APOTL,1
0x00000320,,0x006F997B;0x006F9990, QOTL;UQOTL,2
0x00000356,,0x006F9996;0x006F999B, ROTL;EROTL,2
0x000003E5,,0x006F99CC;0x006F99E1, TOTL;UTOTL,2
0x00000445,,0x006F9A38;0x006F9A39, XOTL;AXOTL,2
0x00000372,,0x006FB337;0x006FB33C, RXTL;ERXTL,2
0x0000044C,,0x006FB3D9;0x006FB3ED, XXTL;TXXTL,2
0x00000462,,0x006FB3F4;0x006FB408, YXTL;TYXTL,2
0x00000468,,0x006FB40F;0x006FB423, ZXTL;TZXTL,2
0x000003DA,,0x006FDE24;0x006FDE2D, TLUL;ITLUL,2
0x00000DD9,,0x00700FE9,XECVL,1
0x00000338,,0x007016E2;0x007016F6, REVL;TREVL,2
0x000009FA,,0x00702C42,RDMVL,1
0x00000A6C,,0x0070458E,NAVVL,1
0x000006DF,,0x007045A0,EBVVL,1
0x00000EC5,,0x007045B7,ACVVL,1
0x00000CF0,,0x007045B7,ACVVL,1
0x00000CF2,,0x007045B9,CCVVL,1
0x00000F0E,,0x007045C2,LCVVL,1
0x00000E81,,0x007045C5,OCVVL,1
0x00000D4D,,0x007045C6,PCVVL,1
0x00000EA3,,0x007045CA,TCVVL,1
0x00000DCC,,0x007045CA,TCVVL,1
0x00000E6F,,0x007045DA,IDVVL,1
0x0000109C,,0x007045DD,LDVVL,1
0x00000FC6,,0x007045DD,LDVVL,1
0x00000E76,,0x007045DD,LDVVL,1
0x000008BB,,0x007045DD,LDVVL,1
0x000007B7,,0x007045DD,LDVVL,1
0x00000E9F,,0x007045E4,SDVVL,1
0x00000AFD,,0x007045E4,SDVVL,1
0x00000D62,,0x007045E5,TDVVL,1
0x0000109E,,0x007045F8,LEVVL,1
0x00000C1B,,0x007046B2,ILVVL,1
0x000007F7,,0x0070474C,ARVVL,1
0x00000D17,,0x0070ADD7,HRDXL,1
0x00000A5B,,0x0070AEEB,NAEXL,1
0x00000A5D,,0x0070B1C4,NAFXL,1
0x00000A6E,,0x0070E22D,NAWXL,1
0x00000A1E,,0x00710896,SNIYL,1
0x00000A1F,,0x00711A69,SUOYL,1
0x00000FB1,,0x0071256F,FRSYL,1
0x00000003,,0x0071872E;0x0076087B;0x00763BBD;0x00763DD9;0x00763DE1;0x00CABA89,    M;   OM;  ROM; TROM;HTROM;    X,6
0x00000FD5,,0x0071DCFB,NCCAM,1
0x000005B5,,0x0071DDD3,NKCAM,1
0x000000D9,,0x0071F916;0x0071F99D,  MAM; EMAM,2
0x0000076E,,0x0071F9A1,DEMAM,1
0x00000E22,,0x0071F9B0,SEMAM,1
0x0000111E,,0x0071F9B1,TEMAM,1
0x00000273,,0x0071FA90, NMAM,1
0x00000E03,,0x0071FB32;0x0071FB4B, TMAM;YTMAM,2
0x00000BAF,,0x0071FB41,OTMAM,1
0x000008CF,,0x0071FCB8,LGNAM,1
0x000002FB,,0x00720351;0x00720357, PPAM;FPPAM,2
0x000000EA,,0x007207DA;0x007207E0, ERAM;FERAM,2
0x00000FC2,,0x0072318C,IVEBM,1
0x00001058,,0x0072319B,XVEBM,1
0x00001059,,0x0072319C,YVEBM,1
0x000004E4,,0x00724D96,EROBM,1
0x00000403,,0x00726A41;0x00726A46, TYBM;ETYBM,2
0x0000094F,,0x0072796A,TADCM,1
0x000005FD,,0x007284CC,RAHCM,1
0x00000137,,0x00729930;0x00729937, FOCM;GFOCM,2
0x00000203,,0x007299D2;0x007299E5;0x007299E7, LOCM;SLOCM;ULOCM,3
0x000008EA,,0x00729A16,NNOCM,1
0x00000FEC,,0x0072ABCE,NTUCM,1
0x0000064F,,0x0072ABD3,STUCM,1
0x00000C1F,,0x0072BFB8,ITADM,1
0x0000065C,,0x0072CD28,TLFDM,1
0x00000FE4,,0x0072F4AF,NITDM,1
0x00001051,,0x0072F5E2,XTTDM,1
0x00000A29,,0x007349BB,XEWEM,1
0x0000083D,,0x00734B53;0x00734B5C, UWEM;IUWEM,2
0x0000034C,,0x0073C84E;0x0073C853, RMGM;ERMGM,2
0x000000B7,,0x0073D7EA, DSGM,1
0x000004D8,,0x00741A46,ELOHM,1
0x00000767,,0x007447D2,ALDIM,1
0x0000065A,,0x007447E5,TLDIM,1
0x00000D28,,0x00752BFE,LOCLM,1
0x0000106F,,0x00752C00,NOCLM,1
0x0000004C,,0x00754CA4;0x00754CA8, AOLM;DAOLM,2
0x00000510,,0x00754D31,FFOLM,1
0x00000289,,0x00754FF7;0x007550DC,NEPLM; NPLM,2
0x00001001,,0x00755A1B,RTSLM,1
0x0000093A,,0x00755A1B,RTSLM,1
0x00000BEB,,0x00755A22,YTSLM,1
0x0000013B,,0x00759A0E;0x00759A17, FOMM;IFOMM,2
0x00000D97,,0x00761253,ILCOM,1
0x00000580,,0x007612A7,LOCOM,1
